Payment_Behavior_!@9#%8,Payment_Behavior_High_spent_Large_value_payments,Payment_Behavior_High_spent_Medium_value_payments,Payment_Behavior_High_spent_Small_value_payments,Payment_Behavior_Low_spent_Large_value_payments,Payment_Behavior_Low_spent_Medium_value_payments,Payment_Behavior_Low_spent_Small_value_payments,Credit_Mix_Bad,Credit_Mix_Good,Credit_Mix_Standard,Credit_Mix__,and auto loan,and credit-builder loan,and debt consolidation loan,and home equity loan,and mortgage loan,and not specified,and payday loan,and personal loan,and student loan,auto loan,credit-builder loan,debt consolidation loan,home equity loan,mortgage loan,not specified,payday loan,personal loan,student loan,Payment_of_Min_Amount_NM,Payment_of_Min_Amount_No,Payment_of_Min_Amount_Yes,Occupation_Accountant,Occupation_Architect,Occupation_Developer,Occupation_Doctor,Occupation_Engineer,Occupation_Entrepreneur,Occupation_Journalist,Occupation_Lawyer,Occupation_Manager,Occupation_Mechanic,Occupation_Media_Manager,Occupation_Musician,Occupation_Scientist,Occupation_Teacher,Occupation_Writer,Occupation________,Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Score
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43.0,98620.98,7962.415000000001,3,3,6,3.0,12,9.0,1.33,3.0,1233.51,41.92061422708981,19.11904761904762,228.018083652734,258.6945882722829,559.5288280749833,2
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25.0,143252.76,12131.73,5,7,10,4.0,18,10.0,9.5,1.0,1186.86,39.65227369048935,19.11904761904762,251.7271911749706,753.3628679595398,498.0829408654897,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.0,16252.485,1514.37375,1,4,2,1.0,8,12.0,9.09,0.0,1216.31,37.32453272791127,19.11904761904762,11.69835833250137,178.6033209757786,251.1356956917201,2
0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41.0,15811.83,1527.6525,5,6,6,6.0,26,13.0,11.25,5.0,171.8,36.80920812561518,19.11904761904762,62.48466605456336,142.8888911005271,237.3916928449096,2
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23.0,38038.59,3011.8825,2,3,10,2.0,4,0.0,15.63,1.0,298.09,30.340090694443056,19.11904761904762,38.45595246748832,299.4337633237764,253.2985342087353,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48.0,31802.4,2808.2000000000007,3,5,14,3.0,9,7.0,6.17,3.0,1369.66,36.963111368243936,19.11904761904762,49.81759809867561,48.07343036568991,432.92897153563456,2
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,26217.46,1930.7883333333327,8,3,18,2.0,9,17.0,8.81,4.0,1135.43,22.397021185742307,19.11904761904762,27.045547412550288,105.83136144862046,330.2019244721626,2
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.0,10456.235,1090.3529166666667,4,8,25,-100.0,23,12.0,16.4,10.0,1498.73,32.30853803335806,19.11904761904762,9.8228219355556,86.45066989708073,302.7617998340304,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32.0,171399.84,14098.32,4,3,6,1.0,8,0.0,8.61,0.0,1306.63,42.60510174952461,19.11904761904762,101.86714656507404,818.0584106915308,779.9064427433952,0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,11892.72,976.06,6,4,5,1.0,30,23.0,15.73,8.0,736.01,32.52111635231043,19.11904761904762,7.511182287951912,61.71823765940032,318.37658005264774,2
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.0,113085.87,9531.8225,4,4,11,1.0,14,2.0,8.37,4.0,240.56,28.1381680127964,19.11904761904762,81.1029928492631,173.14437284437915,938.9348843063576,1
0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.0,10340.695,694.7245833333333,3,4,8,7.0,11,15.0,17.78,4.0,812.34,27.82640480089973,19.11904761904762,57.402517096507,30.320636256608854,271.7493049802175,2
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23.0,32889.64,2687.8033333333333,5,6,6,-100.0,20,10.0,19.69,5.0,177.66,41.82112238253925,19.11904761904762,47.12580761381851,69.72314753778736,375.3615901592243,2
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26.0,44768.54,3535.711666666666,3,6,1,1.0,8,10.0,3.73,1.0,127.38,39.4879146820051,19.11904761904762,20.83545848078241,63.16904959349648,529.5666585923877,2
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.0,92114.68,7811.223333333332,3,4,8,1.0,24,10.0,17.87,7.0,820.52,39.20845725266428,19.11904761904762,54.21966433694397,469.991182914214,801.3220337565729,2
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.0,28056.94,2115.078333333333,4,6,10,2.0,9,12.0,16.43,4.0,822.94,37.97458353354976,19.11904761904762,41.74919161384339,30.694860967158498,379.06378075233147,2
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,88783.92,7405.66,2,1,6,4.0,2,10.0,10.33,0.0,522.23,39.19727962142245,19.11904761904762,160.5243372206725,229.23615159924069,610.8055111800869,0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49.0,25498.21,1828.8508333333327,4,3,12,1.0,15,10.0,10.85,3.0,573.77,23.959176131206103,19.11904761904762,19.443721923650447,95.7048550376995,347.7365063719833,1
0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,43904.46,3934.705,137,4,15,7.0,8,9.0,16.18,5.0,1385.28,26.588036592574447,19.11904761904762,250.36665302962447,507.6737254205819,239.3876427178633,1
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,168682.56,14118.88,4,3,3,4.0,13,9.0,11.64,4.0,463.57,44.97449850151475,19.11904761904762,305.7537414146373,164.12720157189668,1182.007057013466,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,38477.4,3374.4500000000007,9,8,22,3.0,20,15.0,9.21,12.0,2343.6,32.21943847427255,19.11904761904762,89.536642689603,111.18838621311488,396.71997109728215,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30.0,143570.8,12000.233333333332,1,4,5,2.0,22,2.0,9.34,1.0,1331.5,40.901805560772814,19.11904761904762,123.31105609057316,585.2169537651266,761.4953234776335,2
0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22.0,37968.01,3190.000833333333,2,5,5,3.0,18,5.0,4.61,1.0,745.43,35.05525884222481,19.11904761904762,65.01749123560772,402.1054337896417,141.87715830808392,2
0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51.0,125883.99,10508.3325,4,6,7,4.0,14,0.0,7.14,3.0,575.48,33.92536227188098,19.11904761904762,299.907488848736,675.5050349893887,345.42072616187545,2
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35.0,16564.89,1594.4075,8,5,12,6.0,25,11.0,18.09,5.0,1382.82,35.39847901773986,19.11904761904762,75.10256028131691,58.353548432157424,295.9846412865257,2
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41.0,14807.4,1069.95,10,7,22,9.0,35,19.0,25.32,7.0,3959.86,26.0761067040388,19.11904761904762,81.1712027789807,54.91550465161602,250.90829256940327,2
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39.0,29485.2,2242.1,8,8,20,7.0,25,23.0,15.33,6.0,4142.25,36.55334229190794,19.11904761904762,153.41407637545362,67.3567376740382,253.4391859505082,2
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,29960.97,2240.7475,3,6,14,1.0,15,16.0,19.54,6.0,744.37,27.35707178962973,19.11904761904762,17.23485856709106,31.66045176776707,425.1794396651417,2
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,16698.08,1438.506666666667,8,6,25,6.0,17,18.0,8.41,12.0,1382.71,39.46613178094693,19.11904761904762,49.35562136358736,39.77420835005244,334.7208369530269,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29.0,29482.06,2395.8383333333336,8,3,9,2.0,7,19.0,14.09,5.0,668.5,41.04414771570009,19.11904761904762,28.819894041562254,35.88748665114518,414.8764526406258,2
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,11391511.0,3402.228333333333,3,1077,8,0.0,9,6.0,1.75,0.0,1084.26,26.44346527500319,19.11904761904762,0.0,101.65253268204452,508.5703006512889,0
0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34.0,17773.775,1388.1479166666668,3,1,2,2.0,10,2.0,4.57,3.0,730.73,24.057823323166826,19.11904761904762,28.23975347493477,102.95533381245886,287.61970437927306,0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,119848.77,10224.3975,5,2,10,1.0,9,10.0,5.75,2.0,1049.14,29.347592386606745,19.11904761904762,55.85943763032421,412.9370329057637,833.643279463912,0
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.0,52243.64,4421.636666666666,8,6,11,1.0,20,11.0,11.61,5.0,1336.5,34.0464551793485,19.11904761904762,33.631453055367864,372.2291643318391,316.3030492794597,2
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.0,37824.96,3104.08,3,6,3,4.0,17,12.0,4.09,1.0,568.59,35.729551482467585,19.11904761904762,115.2136191146797,106.11560463749323,339.078776247827,0
0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.0,32300.85,2739.7375,5,4,12,3.0,24,10.0,19.3,0.0,298.85,39.51885876486232,19.11904761904762,71.33363564953069,159.9010466646166,332.73906768585283,2
0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.0,9127.26,991.605,7,9,26,2.0,37,24.0,1.65,12.0,1399.89,32.3484428670152,19.11904761904762,12.88116183701142,34.37059061837373,341.90874754461487,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52.0,12358210.0,2643.685,4,7,3,1.0,14,9.0,7.1,2.0,315.39,36.90518791465233,19.11904761904762,19.042218115289067,211.40889568769023,303.9173861970206,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.0,54027.0,4269.25,6,4,8,2.0,23,7.0,7.2,0.0,482.08,26.09360684634425,19.11904761904762,53.260886633962926,101.614961256091,512.0491521099461,0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39.0,18122.37,1794.1975,3,4,7,6.0,10,12.0,15.33,7.0,2686.5,34.69088559304465,19.11904761904762,76.14258794844216,151.92812052265035,231.34904152890755,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40.0,19181.27,1470.4391666666668,10,7,29,8.0,43,22.0,8.6,9.0,2404.0,31.400167914548906,19.11904761904762,117.52975474737563,71.25056274760419,218.26359917168685,2
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.0,14210.27,1287.1891666666668,9,6,19,5.0,56,19.0,22.35,10.0,4975.63,30.718471521211853,19.11904761904762,51.07600842531948,46.14890694105321,321.494001300294,2
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54.0,12859.76,1133.6466666666668,4,7,20,4.0,30,15.0,11.09,2.0,531.26,36.40950199377306,19.11904761904762,30.99969077692539,38.63684026473258,333.7281356250087,2
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.0,49596.42,4334.035,6,9,24,7.0,21,17.0,24.37,9.0,3254.22,29.222356259606887,19.11904761904762,193.8386650696644,188.4200588576726,341.1447760726631,2
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55.0,23794.07,1771.8391666666666,6,3,7,4.0,2,14.0,2.87,0.0,1436.59,33.02169437285209,19.11904761904762,60.52471128737462,89.5356502331833,287.12355514610874,2
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.0,29038.58,2382.8816666666667,8,4,2528,7.0,18,20.0,11.24,6.0,1583.12,36.638893148048574,19.11904761904762,110.9417045516498,153.84714586848585,233.49931624653104,2
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35.0,60830.92,5044.243333333333,0,1,11,4.0,15,3.0,7.41,0.0,133.63,30.445669649289712,19.11904761904762,159.79934699914432,106.5303886217482,488.0945977124408,0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,68289.32,5411.7766666666685,1,7,1,3.0,-1,2.0,9.57,4.0,957.71,28.82298494243804,19.11904761904762,129.83790962923132,483.0601901958222,218.2795668416133,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,37607.28,2842.94,3,6,17,3.0,16,14.0,15.0,9.0,1361.67,38.6540695003438,19.11904761904762,81.81690606825181,101.96031965845924,360.51677427328906,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37.0,89446.38,7278.865000000002,4,5,4,3.0,11,4.0,11.76,3.0,123.7,28.073584883145735,19.11904761904762,198.4713662474325,90.87374789085032,678.5413858617171,2
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.0,42664.56,3700.38,4,7,7,2.0,19,7.0,8.67,0.0,967.3,39.718637644407934,19.11904761904762,54.42804492707136,111.12834687236791,484.4816082005607,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,176572.12,14723.343333333332,3,7,10,1.0,7,8.0,0.98,1.0,1284.88,41.40140210979357,19.11904761904762,135.07073361795287,103.46887818651888,1473.7947215288614,2
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.0,16774.54,1654.878333333333,8,3,16,3.0,5,10.0,18.38,6.0,156.87,29.12817884139001,19.11904761904762,22.19408862662877,17.038740519062443,366.2550041876422,2
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,39696.98,3211.081666666667,5,5,10,1.0,16,3.0,1.98,1.0,133.3,39.886226931028254,19.11904761904762,31.906580170809523,73.87093984450794,465.33064665134935,1
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,13506.895,1369.5745833333333,3,5,12,0.0,26,8.0,10.97,8.0,945.04,24.31824996885216,19.11904761904762,23530.0,98.61752552585172,328.3399328074816,2
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.0,83418.18,7113.514999999999,0,4,6,1.0,17,0.0,11.9,1.0,972.51,29.653677909931847,19.11904761904762,59.58388079543892,213.9592823723867,687.8083368321742,2
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,93561.72,7547.81,4,4,12,4.0,29,16.0,11.78,7.0,469.43,31.58538303064408,19.11904761904762,215.3536989856009,131.47016926289328,647.9571317515059,2
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0,30635.16,2658.93,3,7,4,0.0,7,8.0,11.42,2.0,675.52,27.177450383090488,19.11904761904762,0.0,162.8815777774663,383.01142222253367,0
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51.0,93847.86,7599.655,3,4,12,3.0,13,5.0,11.52,1.0,1405.22,39.191144380137466,19.11904761904762,196.7267019001216,315.28921654322494,287.58503273030584,2
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.0,81491.94,6497.995,3,3,9,4.0,8,3.0,9.51,4.0,859.6,30.502910424483066,19.11904761904762,231.06976228488708,401.6986359277098,297.0311017874032,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53.0,29536.93,2329.410833333333,4,7,7,2.0,23,16.0,4.92,3.0,607.5,30.451968123647127,19.11904761904762,38.73726433642551,69.26213587596772,409.8057022201367,2
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38.0,74063.28,6201.94,3,6,5,2.0,9,18.0,13.91,6.0,1040.09,38.10948716921807,19.11904761904762,117.43613984825971,67.27820514651903,675.4796550052213,2
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44.0,70686.44,5805.536666666668,0,1,4,633.0,13,10.0,0.93,2.0,1488.12,24.905342145490817,19.11904761904762,164.4569489963524,226.43720431042,449.65951335989433,0
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,56831.7,4919.975,10,7,23,2.0,60,19.0,7.82,10.0,2551.01,42.65797391924802,19.11904761904762,56.70861052495783,62.92329817479032,622.3655913002518,1
0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55.0,29616.72,2187.06,2,1,3,2.0,15,4.0,5.83,4.0,189.92,32.97556876745156,19.11904761904762,27.904323425239664,109.89317565781622,366.5946443181141,0
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26.0,118487.16,9810.93,8,4,20,4.0,17,20.0,12.76,1.0,140.26,33.66718197569836,19.11904761904762,301.5608682455748,354.2155580510482,595.3165737033771,2
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37.0,9299.05,1033.9208333333331,9,6,20,2.0,53,23.0,7.81,11.0,2298.76,34.16762724786053,19.11904761904762,14.651261225557942,23.37331954811973,325.36750255965563,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33.0,35497.94,3063.161666666667,6,7,17,2.0,36,15.0,6.86,9.0,2284.86,29.616107102708035,19.11904761904762,39.33346977712343,371.4955640235466,185.48713286599656,1
0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,17188.14,1178.345,6,9,16,6.0,56,20.0,16.2,7.0,1751.34,36.145712541024345,19.11904761904762,63.5112656771433,127.14692780246725,217.17630652038943,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,9185.545,567.4620833333332,7,6,22,4.0,10,12.0,17.91,4.0,2018.85,37.22439465085049,19.11904761904762,29.99716517633324,14.041514400435906,262.70752875656416,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26.0,61936.88,5216.406666666667,4,4,7,5.0,21,19.0,10.39,8.0,1877.98,36.12082707693855,19.11904761904762,223.36146042091667,59.048962544821386,479.2302437009287,1
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30.0,80591.2,6453.9333333333325,4,4,32,2.0,27,8.0,9.62,7.0,2024.84,25.86304545029601,19.11904761904762,97.89725769153412,512.9191894924517,314.5768861493476,1
